potential_mu_kcal_mol,replica,seed,pit_index,final_cluster_size_patches,total_dissolution_depth_events,max_dissolution_depth_events,mean_dissolution_depth_events,replica_nn_pair_ratio
0.75,68,14573032562397221403,0,1,4,4,4.000000000,2.355225989
0.75,68,14573032562397221403,1,5,36,14,7.200000000,2.355225989
0.75,68,14573032562397221403,2,3,26,12,8.666666667,2.355225989
0.75,68,14573032562397221403,3,3,9,6,3.000000000,2.355225989
0.75,68,14573032562397221403,4,1,2,2,2.000000000,2.355225989
0.75,68,14573032562397221403,5,1,13,13,13.000000000,2.355225989
0.75,68,14573032562397221403,6,1,3,3,3.000000000,2.355225989
0.75,68,14573032562397221403,7,1,3,3,3.000000000,2.355225989
0.75,68,14573032562397221403,8,1,13,13,13.000000000,2.355225989
0.75,68,14573032562397221403,9,1,9,9,9.000000000,2.355225989
0.75,68,14573032562397221403,10,3,14,5,4.666666667,2.355225989
0.75,68,14573032562397221403,11,1,2,2,2.000000000,2.355225989
0.75,68,14573032562397221403,12,1,12,12,12.000000000,2.355225989
0.75,68,14573032562397221403,13,1,7,7,7.000000000,2.355225989
0.75,68,14573032562397221403,14,1,3,3,3.000000000,2.355225989
0.75,68,14573032562397221403,15,2,24,12,12.000000000,2.355225989
0.75,68,14573032562397221403,16,4,9,8,2.250000000,2.355225989
0.75,68,14573032562397221403,17,4,30,13,7.500000000,2.355225989
0.75,68,14573032562397221403,18,7,74,26,10.571428571,2.355225989
0.75,68,14573032562397221403,19,1,12,12,12.000000000,2.355225989
0.75,68,14573032562397221403,20,1,0,0,0.000000000,2.355225989
0.75,68,14573032562397221403,21,1,5,5,5.000000000,2.355225989
0.75,68,14573032562397221403,22,1,5,5,5.000000000,2.355225989
0.75,68,14573032562397221403,23,2,21,15,10.500000000,2.355225989
0.75,68,14573032562397221403,24,1,2,2,2.000000000,2.355225989
0.75,68,14573032562397221403,25,3,11,5,3.666666667,2.355225989
0.75,68,14573032562397221403,26,1,6,6,6.000000000,2.355225989
0.75,68,14573032562397221403,27,1,11,11,11.000000000,2.355225989
0.75,68,14573032562397221403,28,3,21,11,7.000000000,2.355225989
0.75,68,14573032562397221403,29,1,3,3,3.000000000,2.355225989
0.75,68,14573032562397221403,30,1,9,9,9.000000000,2.355225989
0.75,68,14573032562397221403,31,1,5,5,5.000000000,2.355225989
0.75,69,16209105765482294902,0,1,10,10,10.000000000,2.323232323
0.75,69,16209105765482294902,1,1,2,2,2.000000000,2.323232323
0.75,69,16209105765482294902,2,1,9,9,9.000000000,2.323232323
0.75,69,16209105765482294902,3,1,10,10,10.000000000,2.323232323
0.75,69,16209105765482294902,4,1,10,10,10.000000000,2.323232323
0.75,69,16209105765482294902,5,1,2,2,2.000000000,2.323232323
0.75,69,16209105765482294902,6,1,5,5,5.000000000,2.323232323
0.75,69,16209105765482294902,7,1,7,7,7.000000000,2.323232323
0.75,69,16209105765482294902,8,1,0,0,0.000000000,2.323232323
0.75,69,16209105765482294902,9,5,68,19,13.600000000,2.323232323
0.75,69,16209105765482294902,10,1,3,3,3.000000000,2.323232323
0.75,69,16209105765482294902,11,1,0,0,0.000000000,2.323232323
0.75,69,16209105765482294902,12,1,3,3,3.000000000,2.323232323
0.75,69,16209105765482294902,13,3,8,3,2.666666667,2.323232323
0.75,69,16209105765482294902,14,1,10,10,10.000000000,2.323232323
0.75,69,16209105765482294902,15,2,29,18,14.500000000,2.323232323
0.75,69,16209105765482294902,16,1,6,6,6.000000000,2.323232323
0.75,69,16209105765482294902,17,1,0,0,0.000000000,2.323232323
0.75,69,16209105765482294902,18,1,4,4,4.000000000,2.323232323
0.75,69,16209105765482294902,19,1,26,26,26.000000000,2.323232323
0.75,69,16209105765482294902,20,2,11,6,5.500000000,2.323232323
0.75,69,16209105765482294902,21,1,5,5,5.000000000,2.323232323
0.75,69,16209105765482294902,22,1,4,4,4.000000000,2.323232323
0.75,69,16209105765482294902,23,6,74,23,12.333333333,2.323232323
0.75,69,16209105765482294902,24,2,11,11,5.500000000,2.323232323
0.75,69,16209105765482294902,25,1,8,8,8.000000000,2.323232323
0.75,69,16209105765482294902,26,1,27,27,27.000000000,2.323232323
0.75,69,16209105765482294902,27,1,8,8,8.000000000,2.323232323
0.75,69,16209105765482294902,28,1,6,6,6.000000000,2.323232323
0.75,69,16209105765482294902,29,2,3,2,1.500000000,2.323232323
0.75,70,7410678920453031381,0,1,24,24,24.000000000,2.856516657
0.75,70,7410678920453031381,1,1,1,1,1.000000000,2.856516657
0.75,70,7410678920453031381,2,1,9,9,9.000000000,2.856516657
0.75,70,7410678920453031381,3,1,2,2,2.000000000,2.856516657
0.75,70,7410678920453031381,4,2,4,2,2.000000000,2.856516657
0.75,70,7410678920453031381,5,4,33,16,8.250000000,2.856516657
0.75,70,7410678920453031381,6,1,5,5,5.000000000,2.856516657
0.75,70,7410678920453031381,7,1,4,4,4.000000000,2.856516657
0.75,70,7410678920453031381,8,10,78,23,7.800000000,2.856516657
0.75,70,7410678920453031381,9,1,11,11,11.000000000,2.856516657
0.75,70,7410678920453031381,10,5,34,16,6.800000000,2.856516657
0.75,70,7410678920453031381,11,3,19,15,6.333333333,2.856516657
0.75,70,7410678920453031381,12,1,6,6,6.000000000,2.856516657
0.75,70,7410678920453031381,13,1,4,4,4.000000000,2.856516657
0.75,70,7410678920453031381,14,2,18,10,9.000000000,2.856516657
0.75,70,7410678920453031381,15,1,5,5,5.000000000,2.856516657
0.75,70,7410678920453031381,16,2,6,4,3.000000000,2.856516657
0.75,70,7410678920453031381,17,2,6,4,3.000000000,2.856516657
0.75,70,7410678920453031381,18,2,19,12,9.500000000,2.856516657
0.75,70,7410678920453031381,19,1,2,2,2.000000000,2.856516657
0.75,70,7410678920453031381,20,1,3,3,3.000000000,2.856516657
0.75,70,7410678920453031381,21,2,4,3,2.000000000,2.856516657
0.75,70,7410678920453031381,22,4,29,11,7.250000000,2.856516657
0.75,70,7410678920453031381,23,4,24,11,6.000000000,2.856516657
0.75,70,7410678920453031381,24,2,9,6,4.500000000,2.856516657
0.75,70,7410678920453031381,25,1,0,0,0.000000000,2.856516657
0.75,70,7410678920453031381,26,2,36,33,18.000000000,2.856516657
0.75,71,3567426766877724505,0,4,17,6,4.250000000,2.320015823
0.75,71,3567426766877724505,1,1,7,7,7.000000000,2.320015823
0.75,71,3567426766877724505,2,5,31,14,6.200000000,2.320015823
0.75,71,3567426766877724505,3,1,0,0,0.000000000,2.320015823
0.75,71,3567426766877724505,4,1,4,4,4.000000000,2.320015823
0.75,71,3567426766877724505,5,1,5,5,5.000000000,2.320015823
0.75,71,3567426766877724505,6,4,13,5,3.250000000,2.320015823
0.75,71,3567426766877724505,7,1,5,5,5.000000000,2.320015823
0.75,71,3567426766877724505,8,3,27,16,9.000000000,2.320015823
0.75,71,3567426766877724505,9,6,62,24,10.333333333,2.320015823
0.75,71,3567426766877724505,10,4,6,3,1.500000000,2.320015823
0.75,71,3567426766877724505,11,4,32,20,8.000000000,2.320015823
0.75,71,3567426766877724505,12,1,4,4,4.000000000,2.320015823
0.75,71,3567426766877724505,13,2,5,5,2.500000000,2.320015823
0.75,71,3567426766877724505,14,1,15,15,15.000000000,2.320015823
0.75,71,3567426766877724505,15,1,20,20,20.000000000,2.320015823
0.75,71,3567426766877724505,16,2,20,17,10.000000000,2.320015823
0.75,71,3567426766877724505,17,3,16,11,5.333333333,2.320015823
0.75,71,3567426766877724505,18,9,85,13,9.444444444,2.320015823
0.75,71,3567426766877724505,19,1,10,10,10.000000000,2.320015823
0.75,71,3567426766877724505,20,2,17,13,8.500000000,2.320015823
0.75,71,3567426766877724505,21,1,7,7,7.000000000,2.320015823
0.75,71,3567426766877724505,22,3,20,12,6.666666667,2.320015823
0.75,71,3567426766877724505,23,1,2,2,2.000000000,2.320015823
0.75,71,3567426766877724505,24,1,10,10,10.000000000,2.320015823
0.75,71,3567426766877724505,25,1,2,2,2.000000000,2.320015823
0.75,71,3567426766877724505,26,2,3,3,1.500000000,2.320015823
0.75,71,3567426766877724505,27,2,20,16,10.000000000,2.320015823
0.75,71,3567426766877724505,28,1,2,2,2.000000000,2.320015823
0.75,71,3567426766877724505,29,1,5,5,5.000000000,2.320015823
0.75,71,3567426766877724505,30,1,1,1,1.000000000,2.320015823
0.75,71,3567426766877724505,31,1,1,1,1.000000000,2.320015823
0.75,71,3567426766877724505,32,5,22,13,4.400000000,2.320015823
0.75,71,3567426766877724505,33,3,19,15,6.333333333,2.320015823
0.75,72,17281180467556638489,0,2,18,15,9.000000000,1.891447368
0.75,72,17281180467556638489,1,1,9,9,9.000000000,1.891447368
0.75,72,17281180467556638489,2,3,12,5,4.000000000,1.891447368
0.75,72,17281180467556638489,3,2,5,3,2.500000000,1.891447368
0.75,72,17281180467556638489,4,1,9,9,9.000000000,1.891447368
0.75,72,17281180467556638489,5,1,19,19,19.000000000,1.891447368
0.75,72,17281180467556638489,6,1,6,6,6.000000000,1.891447368
0.75,72,17281180467556638489,7,1,16,16,16.000000000,1.891447368
0.75,72,17281180467556638489,8,1,12,12,12.000000000,1.891447368
0.75,72,17281180467556638489,9,2,14,14,7.000000000,1.891447368
0.75,72,17281180467556638489,10,1,9,9,9.000000000,1.891447368
0.75,72,17281180467556638489,11,1,0,0,0.000000000,1.891447368
0.75,72,17281180467556638489,12,1,6,6,6.000000000,1.891447368
0.75,72,17281180467556638489,13,1,5,5,5.000000000,1.891447368
0.75,72,17281180467556638489,14,2,5,5,2.500000000,1.891447368
0.75,72,17281180467556638489,15,1,5,5,5.000000000,1.891447368
0.75,72,17281180467556638489,16,1,20,20,20.000000000,1.891447368
0.75,72,17281180467556638489,17,3,41,18,13.666666667,1.891447368
0.75,72,17281180467556638489,18,1,7,7,7.000000000,1.891447368
0.75,72,17281180467556638489,19,4,36,12,9.000000000,1.891447368
0.75,72,17281180467556638489,20,1,0,0,0.000000000,1.891447368
0.75,72,17281180467556638489,21,1,11,11,11.000000000,1.891447368
0.75,72,17281180467556638489,22,2,19,11,9.500000000,1.891447368
0.75,72,17281180467556638489,23,1,5,5,5.000000000,1.891447368
0.75,72,17281180467556638489,24,1,5,5,5.000000000,1.891447368
0.75,72,17281180467556638489,25,1,9,9,9.000000000,1.891447368
0.75,72,17281180467556638489,26,2,18,13,9.000000000,1.891447368
0.75,72,17281180467556638489,27,2,6,5,3.000000000,1.891447368
0.75,72,17281180467556638489,28,3,7,4,2.333333333,1.891447368
0.75,72,17281180467556638489,29,3,16,10,5.333333333,1.891447368
0.75,72,17281180467556638489,30,1,6,6,6.000000000,1.891447368
0.75,72,17281180467556638489,31,1,0,0,0.000000000,1.891447368
0.75,72,17281180467556638489,32,3,9,5,3.000000000,1.891447368
0.75,72,17281180467556638489,33,1,19,19,19.000000000,1.891447368
0.75,72,17281180467556638489,34,2,15,8,7.500000000,1.891447368
0.75,72,17281180467556638489,35,1,6,6,6.000000000,1.891447368
0.75,73,17878613768361448639,0,1,1,1,1.000000000,1.861702128
0.75,73,17878613768361448639,1,1,6,6,6.000000000,1.861702128
0.75,73,17878613768361448639,2,1,11,11,11.000000000,1.861702128
0.75,73,17878613768361448639,3,1,3,3,3.000000000,1.861702128
0.75,73,17878613768361448639,4,1,9,9,9.000000000,1.861702128
0.75,73,17878613768361448639,5,1,2,2,2.000000000,1.861702128
0.75,73,17878613768361448639,6,1,8,8,8.000000000,1.861702128
0.75,73,17878613768361448639,7,1,7,7,7.000000000,1.861702128
0.75,73,17878613768361448639,8,2,18,10,9.000000000,1.861702128
0.75,73,17878613768361448639,9,2,23,16,11.500000000,1.861702128
0.75,73,17878613768361448639,10,1,4,4,4.000000000,1.861702128
0.75,73,17878613768361448639,11,1,2,2,2.000000000,1.861702128
0.75,73,17878613768361448639,12,1,7,7,7.000000000,1.861702128
0.75,73,17878613768361448639,13,4,20,9,5.000000000,1.861702128
0.75,73,17878613768361448639,14,2,20,20,10.000000000,1.861702128
0.75,73,17878613768361448639,15,1,3,3,3.000000000,1.861702128
0.75,73,17878613768361448639,16,2,13,11,6.500000000,1.861702128
0.75,73,17878613768361448639,17,3,18,9,6.000000000,1.861702128
0.75,73,17878613768361448639,18,1,4,4,4.000000000,1.861702128
0.75,73,17878613768361448639,19,1,12,12,12.000000000,1.861702128
0.75,73,17878613768361448639,20,1,7,7,7.000000000,1.861702128
0.75,73,17878613768361448639,21,1,1,1,1.000000000,1.861702128
0.75,73,17878613768361448639,22,1,7,7,7.000000000,1.861702128
0.75,73,17878613768361448639,23,1,5,5,5.000000000,1.861702128
0.75,73,17878613768361448639,24,2,1,1,0.500000000,1.861702128
0.75,73,17878613768361448639,25,1,6,6,6.000000000,1.861702128
0.75,73,17878613768361448639,26,1,8,8,8.000000000,1.861702128
0.75,73,17878613768361448639,27,1,23,23,23.000000000,1.861702128
0.75,73,17878613768361448639,28,5,27,11,5.400000000,1.861702128
0.75,73,17878613768361448639,29,1,4,4,4.000000000,1.861702128
0.75,73,17878613768361448639,30,1,3,3,3.000000000,1.861702128
0.75,73,17878613768361448639,31,1,11,11,11.000000000,1.861702128
0.75,73,17878613768361448639,32,1,5,5,5.000000000,1.861702128
0.75,74,2584816482046512736,0,1,3,3,3.000000000,2.100379895
0.75,74,2584816482046512736,1,1,3,3,3.000000000,2.100379895
0.75,74,2584816482046512736,2,3,17,11,5.666666667,2.100379895
0.75,74,2584816482046512736,3,1,1,1,1.000000000,2.100379895
0.75,74,2584816482046512736,4,1,9,9,9.000000000,2.100379895
0.75,74,2584816482046512736,5,1,8,8,8.000000000,2.100379895
0.75,74,2584816482046512736,6,3,14,7,4.666666667,2.100379895
0.75,74,2584816482046512736,7,2,14,8,7.000000000,2.100379895
0.75,74,2584816482046512736,8,1,0,0,0.000000000,2.100379895
0.75,74,2584816482046512736,9,1,14,14,14.000000000,2.100379895
0.75,74,2584816482046512736,10,1,9,9,9.000000000,2.100379895
0.75,74,2584816482046512736,11,1,7,7,7.000000000,2.100379895
0.75,74,2584816482046512736,12,1,11,11,11.000000000,2.100379895
0.75,74,2584816482046512736,13,1,20,20,20.000000000,2.100379895
0.75,74,2584816482046512736,14,1,11,11,11.000000000,2.100379895
0.75,74,2584816482046512736,15,1,11,11,11.000000000,2.100379895
0.75,74,2584816482046512736,16,1,13,13,13.000000000,2.100379895
0.75,74,2584816482046512736,17,7,84,14,12.000000000,2.100379895
0.75,74,2584816482046512736,18,2,15,9,7.500000000,2.100379895
0.75,74,2584816482046512736,19,1,1,1,1.000000000,2.100379895
0.75,74,2584816482046512736,20,2,7,7,3.500000000,2.100379895
0.75,74,2584816482046512736,21,1,5,5,5.000000000,2.100379895
0.75,74,2584816482046512736,22,1,10,10,10.000000000,2.100379895
0.75,74,2584816482046512736,23,3,32,17,10.666666667,2.100379895
0.75,74,2584816482046512736,24,1,4,4,4.000000000,2.100379895
0.75,74,2584816482046512736,25,9,94,21,10.444444444,2.100379895
0.75,74,2584816482046512736,26,1,7,7,7.000000000,2.100379895
0.75,74,2584816482046512736,27,1,8,8,8.000000000,2.100379895
0.75,74,2584816482046512736,28,3,32,20,10.666666667,2.100379895
0.75,74,2584816482046512736,29,1,11,11,11.000000000,2.100379895
0.75,74,2584816482046512736,30,1,2,2,2.000000000,2.100379895
0.75,74,2584816482046512736,31,1,3,3,3.000000000,2.100379895
0.75,74,2584816482046512736,32,1,5,5,5.000000000,2.100379895
0.75,74,2584816482046512736,33,1,0,0,0.000000000,2.100379895
0.75,75,9507480745188483787,0,8,64,16,8.000000000,2.348003630
0.75,75,9507480745188483787,1,2,35,22,17.500000000,2.348003630
0.75,75,9507480745188483787,2,1,4,4,4.000000000,2.348003630
0.75,75,9507480745188483787,3,1,2,2,2.000000000,2.348003630
0.75,75,9507480745188483787,4,1,2,2,2.000000000,2.348003630
0.75,75,9507480745188483787,5,1,11,11,11.000000000,2.348003630
0.75,75,9507480745188483787,6,1,9,9,9.000000000,2.348003630
0.75,75,9507480745188483787,7,1,4,4,4.000000000,2.348003630
0.75,75,9507480745188483787,8,3,43,21,14.333333333,2.348003630
0.75,75,9507480745188483787,9,1,1,1,1.000000000,2.348003630
0.75,75,9507480745188483787,10,1,9,9,9.000000000,2.348003630
0.75,75,9507480745188483787,11,1,7,7,7.000000000,2.348003630
0.75,75,9507480745188483787,12,2,15,12,7.500000000,2.348003630
0.75,75,9507480745188483787,13,1,4,4,4.000000000,2.348003630
0.75,75,9507480745188483787,14,1,1,1,1.000000000,2.348003630
0.75,75,9507480745188483787,15,1,1,1,1.000000000,2.348003630
0.75,75,9507480745188483787,16,1,4,4,4.000000000,2.348003630
0.75,75,9507480745188483787,17,6,45,20,7.500000000,2.348003630
0.75,75,9507480745188483787,18,3,28,10,9.333333333,2.348003630
0.75,75,9507480745188483787,19,1,0,0,0.000000000,2.348003630
0.75,75,9507480745188483787,20,2,12,7,6.000000000,2.348003630
0.75,75,9507480745188483787,21,1,0,0,0.000000000,2.348003630
0.75,75,9507480745188483787,22,2,20,11,10.000000000,2.348003630
0.75,75,9507480745188483787,23,2,17,14,8.500000000,2.348003630
0.75,75,9507480745188483787,24,1,7,7,7.000000000,2.348003630
0.75,75,9507480745188483787,25,7,51,19,7.285714286,2.348003630
0.75,75,9507480745188483787,26,1,2,2,2.000000000,2.348003630
0.75,75,9507480745188483787,27,1,13,13,13.000000000,2.348003630
0.75,75,9507480745188483787,28,1,18,18,18.000000000,2.348003630
0.75,75,9507480745188483787,29,1,6,6,6.000000000,2.348003630
0.75,75,9507480745188483787,30,1,8,8,8.000000000,2.348003630
0.75,76,2172695059529466181,0,1,2,2,2.000000000,1.840117768
0.75,76,2172695059529466181,1,2,17,11,8.500000000,1.840117768
0.75,76,2172695059529466181,2,6,71,33,11.833333333,1.840117768
0.75,76,2172695059529466181,3,2,14,14,7.000000000,1.840117768
0.75,76,2172695059529466181,4,2,5,3,2.500000000,1.840117768
0.75,76,2172695059529466181,5,1,16,16,16.000000000,1.840117768
0.75,76,2172695059529466181,6,2,13,9,6.500000000,1.840117768
0.75,76,2172695059529466181,7,1,3,3,3.000000000,1.840117768
0.75,76,2172695059529466181,8,1,5,5,5.000000000,1.840117768
0.75,76,2172695059529466181,9,4,27,13,6.750000000,1.840117768
0.75,76,2172695059529466181,10,1,5,5,5.000000000,1.840117768
0.75,76,2172695059529466181,11,2,18,10,9.000000000,1.840117768
0.75,76,2172695059529466181,12,1,16,16,16.000000000,1.840117768
0.75,76,2172695059529466181,13,1,4,4,4.000000000,1.840117768
0.75,76,2172695059529466181,14,1,0,0,0.000000000,1.840117768
0.75,76,2172695059529466181,15,3,35,20,11.666666667,1.840117768
0.75,76,2172695059529466181,16,1,0,0,0.000000000,1.840117768
0.75,76,2172695059529466181,17,1,4,4,4.000000000,1.840117768
0.75,76,2172695059529466181,18,2,13,8,6.500000000,1.840117768
0.75,76,2172695059529466181,19,3,22,11,7.333333333,1.840117768
0.75,76,2172695059529466181,20,2,19,15,9.500000000,1.840117768
0.75,76,2172695059529466181,21,1,2,2,2.000000000,1.840117768
0.75,76,2172695059529466181,22,1,15,15,15.000000000,1.840117768
0.75,76,2172695059529466181,23,1,12,12,12.000000000,1.840117768
0.75,76,2172695059529466181,24,1,7,7,7.000000000,1.840117768
0.75,76,2172695059529466181,25,1,8,8,8.000000000,1.840117768
0.75,76,2172695059529466181,26,1,7,7,7.000000000,1.840117768
0.75,76,2172695059529466181,27,3,20,7,6.666666667,1.840117768
0.75,76,2172695059529466181,28,2,10,8,5.000000000,1.840117768
0.75,76,2172695059529466181,29,2,41,22,20.500000000,1.840117768
0.75,76,2172695059529466181,30,1,11,11,11.000000000,1.840117768
0.75,76,2172695059529466181,31,1,3,3,3.000000000,1.840117768
0.75,76,2172695059529466181,32,1,5,5,5.000000000,1.840117768
0.75,76,2172695059529466181,33,1,5,5,5.000000000,1.840117768
0.75,76,2172695059529466181,34,1,3,3,3.000000000,1.840117768
0.75,76,2172695059529466181,35,2,14,8,7.000000000,1.840117768
0.75,76,2172695059529466181,36,1,6,6,6.000000000,1.840117768
0.75,76,2172695059529466181,37,1,1,1,1.000000000,1.840117768
0.75,76,2172695059529466181,38,1,3,3,3.000000000,1.840117768
0.75,77,256168968072043903,0,6,19,10,3.166666667,2.209993012
0.75,77,256168968072043903,1,1,13,13,13.000000000,2.209993012
0.75,77,256168968072043903,2,1,0,0,0.000000000,2.209993012
0.75,77,256168968072043903,3,1,2,2,2.000000000,2.209993012
0.75,77,256168968072043903,4,1,6,6,6.000000000,2.209993012
0.75,77,256168968072043903,5,3,53,21,17.666666667,2.209993012
0.75,77,256168968072043903,6,1,6,6,6.000000000,2.209993012
0.75,77,256168968072043903,7,3,15,8,5.000000000,2.209993012
0.75,77,256168968072043903,8,1,5,5,5.000000000,2.209993012
0.75,77,256168968072043903,9,1,9,9,9.000000000,2.209993012
0.75,77,256168968072043903,10,1,8,8,8.000000000,2.209993012
0.75,77,256168968072043903,11,1,10,10,10.000000000,2.209993012
0.75,77,256168968072043903,12,1,3,3,3.000000000,2.209993012
0.75,77,256168968072043903,13,1,2,2,2.000000000,2.209993012
0.75,77,256168968072043903,14,1,9,9,9.000000000,2.209993012
0.75,77,256168968072043903,15,1,0,0,0.000000000,2.209993012
0.75,77,256168968072043903,16,1,2,2,2.000000000,2.209993012
0.75,77,256168968072043903,17,1,8,8,8.000000000,2.209993012
0.75,77,256168968072043903,18,1,12,12,12.000000000,2.209993012
0.75,77,256168968072043903,19,4,31,10,7.750000000,2.209993012
0.75,77,256168968072043903,20,1,3,3,3.000000000,2.209993012
